,Unnamed: 0,Transaction_date,Product,Payment_Type,Name,Country,Account_Created,Last_Login,Latitude,Longitude
661,661,1/22/09 6:51,Product1,Visa,Kate,United States,1/22/09 5:54,2/12/09 13:01,42.68056,-83.13389000000002
662,662,1/1/09 21:40,Product1,Mastercard,Tina,Australia,10/20/08 18:27,2/12/09 14:58,-38.4166667,144.16666669999995
663,663,1/27/09 18:06,Product1,Visa,Emily,The Bahamas,1/13/09 18:22,2/12/09 19:28,25.05,-77.41666670000002
664,664,1/10/09 14:59,Product1,Amex,Maricel,United States,1/10/09 14:47,2/12/09 19:39,34.005,-118.80917
665,665,1/26/09 15:42,Product1,Visa,Patricia,United States,1/26/09 14:38,2/12/09 22:41,33.10306,-96.67028
666,666,1/12/09 14:37,Product1,Mastercard,steve,France,1/12/09 7:47,2/12/09 23:49,46.0333333,6.2333333
667,667,1/16/09 7:58,Product1,Amex,Darrah,Netherlands,9/30/07 4:03,2/13/09 3:05,52.0833333,4.3
668,668,1/22/09 14:32,Product1,Visa,Sara,Australia,9/5/08 7:18,2/13/09 3:50,-31.9333333,115.8333333
669,669,1/19/09 6:50,Product1,Visa,Erika,United Kingdom,1/6/09 13:29,2/13/09 4:27,50.2333333,-5.2333333
670,670,1/24/09 11:54,Product1,Visa,Audrey,Belgium,1/24/09 10:47,2/13/09 6:39,50.8333333,4.3333333
671,671,1/13/09 13:36,Product1,Visa,Louise,United Kingdom,5/16/06 9:10,2/13/09 6:41,51.52721,0.14559
672,672,1/13/09 11:56,Product1,Diners,Karen,Canada,10/31/08 12:37,2/13/09 8:18,45.5,-73.58333329999998
673,673,1/19/09 7:49,Product1,Amex,Maki,United States,1/18/09 15:26,2/13/09 12:26,25.79028,-80.13028
674,674,1/10/09 7:37,Product1,Visa,Peter,Ireland,10/11/08 3:19,2/13/09 13:32,53.2261111,-6.124444400000002
675,675,1/20/09 5:53,Product1,Diners,Ashlee,United Kingdom,1/14/09 4:35,2/13/09 14:15,51.75,-1.25
676,676,1/6/09 10:34,Product1,Mastercard,Anja,United States,1/6/09 10:03,2/13/09 14:41,40.71417,-74.00639
677,677,1/23/09 5:14,Product1,Visa,Ellen Walton ,Australia,12/16/07 17:05,2/13/09 15:28,-37.8166667,144.9666667
678,678,1/14/09 16:02,Product1,Mastercard,Jessica,United States,1/14/09 14:53,2/13/09 16:45,34.16833,-118.605
679,679,1/14/09 18:05,Product1,Visa,Wouter and Andrea,United States,1/10/09 3:19,2/13/09 17:22,61.21806,-149.90028
680,680,1/8/09 20:52,Product1,Visa,Pam and Rob,United States,11/18/08 20:03,2/13/09 19:32,33.88861,-117.81222
681,681,1/7/09 13:57,Product1,Visa,Elsa,New Zealand,1/7/09 13:32,2/13/09 19:54,-36.55,174.7166667
682,682,1/25/09 10:34,Product1,Amex,kathleen kane,United States,1/19/09 19:01,2/13/09 20:20,42.30972,-71.12083
683,683,1/28/09 4:35,Product1,Diners,Selene,Norway,4/5/05 5:30,2/13/09 23:15,59.9166667,10.75
684,684,1/19/09 3:25,Product1,Visa,Christy,Japan,1/10/06 4:49,2/14/09 1:03,35.6333333,139.65
685,685,1/18/09 0:41,Product2,Visa,Hanna Agla,Germany,9/21/06 23:27,2/14/09 1:11,48.7,10.8
686,686,1/27/09 2:38,Product1,Visa,Elyse,Ireland,11/30/07 9:25,2/14/09 3:36,51.7469444,-8.7425
687,687,1/16/09 6:04,Product1,Mastercard,Alexis,Germany,1/15/09 2:56,2/14/09 5:05,48.2833333,9.733333300000002
688,688,1/5/09 5:30,Product1,Visa,M George,France,1/5/09 4:11,2/14/09 5:34,48.8666667,2.3333333
689,689,1/9/09 14:55,Product1,Visa,John,United Kingdom,1/8/09 16:23,2/14/09 7:27,52.05,-1.3333333
690,690,1/29/09 10:07,Product1,Visa,cheryl,United States,1/27/09 8:42,2/14/09 10:01,34.073609999999995,-118.39943999999998
691,691,1/27/09 3:55,Product1,Amex,R,Sweden,9/13/06 10:09,2/14/09 10:37,59.4166667,18.0166667
692,692,1/25/09 12:35,Product2,Visa,Charlene ,United States,1/25/09 10:42,2/14/09 10:40,38.40222,-122.82278
693,693,1/3/09 16:56,Product1,Visa,Cindy,United States,3/13/04 14:09,2/14/09 11:23,34.136109999999995,-117.86444
694,694,1/12/09 12:04,Product1,Visa,Ed,Sweden,12/5/07 12:48,2/14/09 12:32,59.3,18.1666667
695,695,1/27/09 3:19,Product1,Mastercard,Astrid,United Kingdom,1/27/09 1:01,2/14/09 13:35,51.2666667,1.0833333
696,696,1/24/09 9:30,Product1,Visa,Nicole,Switzerland,1/24/09 5:24,2/14/09 13:45,47.0,6.9666667
697,697,1/25/09 18:33,Product1,Visa,Maria Macarena,United States,1/23/09 9:35,2/14/09 16:27,45.78333,-108.5
698,698,1/15/09 11:43,Product1,Visa,Maggie,United States,10/24/08 19:02,2/14/09 17:43,42.28306,-87.95306
699,699,1/23/09 16:30,Product2,Amex,Christophe,United States,1/9/09 15:59,2/14/09 19:11,33.49361,-117.1475
700,700,1/5/09 12:57,Product1,Diners,Manoj,United States,1/5/09 9:32,2/14/09 19:19,43.61361,-116.2025
701,701,1/29/09 16:52,Product1,Visa,Brenda,United States,1/25/09 12:00,2/14/09 19:34,34.92472,-81.02528000000002
702,702,1/10/09 0:04,Product1,Mastercard,Lizelle ,United States,1/9/09 23:37,2/14/09 19:34,21.42556,-157.96083000000004
703,703,1/3/09 14:17,Product2,Visa,Kees en Valesca,Australia,1/3/09 13:53,2/14/09 20:11,-41.465,148.25722219999997
704,704,1/15/09 9:00,Product1,Visa,Cormac,The Bahamas,1/15/09 8:10,2/14/09 20:36,26.5333333,-78.7
705,705,1/24/09 20:58,Product1,Visa,jacqueline,Canada,12/28/08 15:54,2/14/09 22:12,49.3166667,-123.0666667
706,706,1/10/09 11:53,Product1,Visa,Martin,Germany,1/17/08 8:20,2/15/09 1:42,48.9,9.1833333
707,707,1/4/09 17:34,Product1,Mastercard,Dean,Australia,10/20/07 19:09,2/15/09 2:14,-32.283333299999995,115.71666670000002
708,708,1/28/09 0:22,Product1,Visa,VERBENA,Switzerland,9/27/08 0:24,2/15/09 3:20,47.5666667,7.6
709,709,1/17/09 1:49,Product1,Mastercard,Angel Marie,Netherlands,1/13/09 5:09,2/15/09 5:19,52.0833333,4.3
710,710,1/25/09 17:48,Product1,Visa,olla,United States,1/24/09 23:48,2/15/09 8:08,39.83667,-105.03667
711,711,1/22/09 5:39,Product2,Visa,Eman,United Kingdom,1/14/09 13:33,2/15/09 8:34,51.6333333,-4.1
712,712,1/19/09 15:40,Product2,Visa,Julia,Netherlands,1/19/09 14:32,2/15/09 10:33,52.0333333,5.6666667
713,713,1/21/09 23:52,Product1,Visa,Sarah,Switzerland,11/23/08 4:51,2/15/09 11:16,46.1666667,6.1166667000000015
714,714,1/19/09 13:15,Product1,Visa,Esther,Sweden,5/29/07 1:32,2/15/09 11:39,59.3833333,18.0666667
715,715,1/16/09 7:35,Product1,Diners,amy,Germany,10/6/06 2:02,2/15/09 12:00,48.7666667,9.1833333
716,716,1/22/09 9:48,Product2,Mastercard,Jyoti,United Kingdom,1/8/08 14:37,2/15/09 13:36,51.1333333,0.2833333
717,717,1/18/09 12:05,Product2,Visa,Keri,United States,1/5/09 19:24,2/15/09 13:40,47.53028,-122.03139
718,718,1/4/09 10:44,Product1,Diners,Paul,Canada,11/26/08 20:16,2/15/09 13:46,49.25,-122.95
719,719,1/20/09 14:55,Product1,Mastercard,Attie,United States,9/27/08 7:22,2/15/09 15:23,33.81694,-118.03639
720,720,1/2/09 18:41,Product1,Visa,odile,United States,2/1/06 8:47,2/15/09 15:47,40.15722,-76.30722
721,721,1/2/09 7:03,Product1,Visa,gail ,United Kingdom,5/24/08 11:10,2/15/09 16:04,51.52721,0.14559
722,722,1/21/09 7:19,Product1,Visa,Niki,United States,3/5/08 11:25,2/15/09 16:06,39.87167,-75.59167
723,723,1/11/09 17:52,Product2,Visa,Danny,United States,9/17/03 11:57,2/15/09 18:08,18.35917,-64.92111
724,724,1/16/09 17:56,Product1,Mastercard,Sarah,United States,1/16/09 12:57,2/15/09 20:13,32.954440000000005,-97.01472
725,725,1/9/09 20:00,Product1,Visa,Beckie ,United States,1/6/09 13:50,2/15/09 23:10,33.57056,-117.63861
726,726,1/13/09 2:47,Product1,Visa,Maryse,Ireland,1/13/09 2:35,2/16/09 0:09,53.3005556,-6.2827778
727,727,1/19/09 4:23,Product2,Mastercard,don,Italy,1/13/08 11:41,2/16/09 0:22,39.21666670000001,9.116666699999998
728,728,1/13/09 12:51,Product1,Visa,Majken,Denmark,5/27/08 18:51,2/16/09 1:05,55.75,12.5833333
729,729,1/29/09 7:40,Product1,Amex,Karen and Andrew,Germany,7/29/03 9:23,2/16/09 2:39,49.55,11.5833333
730,730,1/21/09 4:34,Product1,Visa,Katerina,Italy,4/24/08 0:57,2/16/09 3:45,43.7666667,11.25
731,731,1/7/09 13:28,Product1,Mastercard,Mary,Ireland,9/21/05 15:42,2/16/09 3:51,53.6186111,-6.920555599999998
732,732,1/26/09 16:47,Product1,Visa,Oscar,France,1/26/09 4:53,2/16/09 5:01,45.9166667,6.8666667000000015
733,733,1/29/09 1:01,Product1,Diners,Suejean,Switzerland,1/20/09 6:14,2/16/09 5:09,46.4,6.1833333
734,734,1/25/09 12:55,Product1,Amex,ann,United States,12/6/08 15:26,2/16/09 6:54,26.35833,-80.08333
735,735,1/24/09 13:35,Product1,Visa,Renee,United States,5/11/06 13:27,2/16/09 9:00,44.78944,-93.60194
736,736,1/28/09 13:30,Product1,Visa,Catherine,United States,1/28/09 13:03,2/16/09 9:13,39.61333,-105.01611
737,737,1/20/09 19:08,Product1,Amex,Rhonda,United States,11/21/08 5:52,2/16/09 10:08,33.74889,-84.38806
738,738,1/29/09 17:13,Product1,Amex,alix,United States,12/12/07 12:26,2/16/09 10:19,40.92528,-73.96333
739,739,1/2/09 5:33,Product1,Visa,Mike,United Kingdom,10/18/04 4:53,2/16/09 11:12,57.1333333,-2.1
740,740,1/31/09 11:03,Product1,Visa,Diane,Sweden,1/25/09 3:48,2/16/09 12:08,59.3166667,18.1166667
741,741,1/13/09 9:16,Product1,Visa,Sigrun,United States,1/12/09 20:48,2/16/09 12:33,36.16583,-86.78444
742,742,1/19/09 12:38,Product1,Visa,Dania,Germany,1/19/09 11:47,2/16/09 12:46,48.15,11.5833333
743,743,1/18/09 12:14,Product2,Mastercard,Kelsi,Netherlands,12/12/08 3:30,2/16/09 12:49,52.0833333,5.1333332999999985
744,744,1/22/09 10:59,Product1,Visa,Maria,United States,1/2/09 14:09,2/16/09 14:50,45.04361,-92.04083
745,745,1/14/09 7:30,Product1,Visa,Bent Erik,Spain,2/3/08 2:56,2/16/09 15:04,43.0166667,-2.4
746,746,1/19/09 1:52,Product1,Amex,Kirsten,Australia,4/24/07 4:36,2/17/09 1:20,-37.8166667,144.9666667
747,747,1/8/09 23:00,Product1,Visa,Dickson,Turkey,9/16/08 2:07,2/17/09 1:29,41.1594444,28.9127778
748,748,1/25/09 7:29,Product1,Diners,Howard,United Kingdom,1/22/09 14:02,2/17/09 3:00,52.2,-2.2
749,749,1/17/09 15:19,Product1,Visa,Dana,Ireland,1/15/09 9:13,2/17/09 3:26,52.6819444,-7.802222200000001
750,750,1/23/09 12:23,Product1,Mastercard,Nola,Netherlands,1/23/09 11:11,2/17/09 3:35,52.0833333,4.3
751,751,1/24/09 8:45,Product1,Visa,Elizabeth,United States,11/8/08 14:45,2/17/09 3:40,41.03333,-73.6
752,752,1/27/09 3:45,Product2,Visa,minjeong,Switzerland,1/27/09 2:39,2/17/09 3:44,46.9166667,7.4666667
753,753,1/29/09 23:48,Product1,Visa,Matt,United Kingdom,11/15/08 6:49,2/17/09 5:47,52.6333333,-1.1333333
754,754,1/3/09 18:43,Product1,Visa,Vanessa,Canada,7/3/06 8:36,2/17/09 6:17,45.0166667,-74.7333333
755,755,1/24/09 17:18,Product2,Visa,Charlotte,United States,2/15/08 15:34,2/17/09 6:26,39.00611,-77.42889
756,756,1/2/09 15:13,Product1,Visa,Rowena,Ireland,1/10/06 7:05,2/17/09 6:38,51.8986111,-8.495833300000001
757,757,1/8/09 10:44,Product1,Visa,Catherine,Canada,1/6/09 13:03,2/17/09 6:39,43.96666670000001,-80.7333333
758,758,1/29/09 8:13,Product1,Mastercard,Sarah,United States,1/28/08 13:55,2/17/09 7:55,41.28139,-73.49861
759,759,1/24/09 10:26,Product1,Visa,sorcha,Brazil,1/24/09 4:47,2/17/09 8:05,-30.0333333,-51.2
760,760,1/24/09 12:56,Product1,Visa,sorcha,Canada,1/12/09 21:34,2/17/09 9:19,45.5333333,-73.7166667
761,761,1/7/09 13:38,Product1,Mastercard,Mary,Germany,1/6/09 13:40,2/17/09 9:32,48.7666667,9.1833333
762,762,1/23/09 15:38,Product1,Visa,Ronja,United States,1/17/09 15:05,2/17/09 10:58,40.71417,-74.00639
763,763,1/26/09 14:43,Product1,Visa,Nicola ,Ireland,1/26/09 13:55,2/17/09 11:07,51.8333333,-9.9
764,764,1/17/09 20:33,Product1,Amex,BURCAK,United States,1/9/09 11:26,2/17/09 12:31,34.07528,-84.29417
765,765,1/5/09 9:15,Product1,Visa,isabelle,Canada,8/21/08 9:43,2/17/09 12:34,45.6333333,-73.85
766,766,1/20/09 8:16,Product1,Mastercard,christy,United States,1/6/09 8:33,2/17/09 13:01,35.08667,-89.81
767,767,1/29/09 12:46,Product1,Visa,Lilly,Ireland,1/19/09 16:00,2/17/09 14:06,53.3786111,-6.3922222
768,768,1/15/09 18:12,Product1,Diners,Mandy,United States,1/29/07 13:21,2/17/09 14:17,21.30694,-157.85833
769,769,1/23/09 13:55,Product1,Mastercard,Elena,United States,8/7/05 15:07,2/17/09 15:16,40.91139,-73.78278
770,770,1/26/09 10:26,Product1,Visa,Lolarae,Canada,1/26/09 10:16,2/17/09 15:17,51.0833333,-114.0833333
771,771,1/12/09 11:48,Product1,Mastercard,Lisa,United States,7/5/07 14:58,2/17/09 15:29,44.1786,-70.7164
772,772,1/29/09 15:20,Product1,Mastercard,Nita and Trebor,United States,1/18/09 20:47,2/17/09 16:29,39.75889,-84.19167
773,773,1/28/09 7:26,Product1,Visa,Jenevieve,Canada,1/23/09 19:04,2/17/09 18:08,43.55,-80.25
774,774,1/14/09 0:03,Product2,Mastercard,Piret,Australia,6/16/08 18:22,2/17/09 19:31,-33.3333333,115.6333333
775,775,1/13/09 1:55,Product1,Mastercard,Damian,Germany,4/1/06 22:29,2/17/09 20:45,49.5,6.6
776,776,1/12/09 23:21,Product1,Mastercard,Lusell,Switzerland,1/6/09 2:47,2/17/09 22:57,47.5166667,7.55
777,777,1/22/09 2:16,Product1,Visa,Costanza,Turkey,9/7/08 11:43,2/18/09 0:27,41.14388889999999,29.090555600000005
778,778,1/29/09 12:53,Product1,Visa,Vanessa,France,1/29/09 10:10,2/18/09 1:03,47.0333333,5.7666667
779,779,1/28/09 11:36,Product1,Diners,Evelyn,Germany,1/28/09 11:08,2/18/09 2:04,51.46666670000001,10.5
780,780,1/19/09 6:50,Product1,Amex,Nicola,Belgium,7/13/08 11:29,2/18/09 2:30,50.8333333,4.3333333
781,781,1/30/09 5:20,Product1,Visa,Simone,Ireland,1/30/09 4:06,2/18/09 7:23,52.6166667,-8.883333300000002
782,782,1/19/09 14:06,Product1,Mastercard,Elisabeth,United States,1/19/09 12:41,2/18/09 8:18,34.225559999999994,-77.945
783,783,1/8/09 9:43,Product1,Visa,Kasey,France,1/5/09 9:05,2/18/09 8:38,43.5333333,5.4333333
784,784,1/23/09 9:09,Product2,Amex,Olympe,Sweden,1/18/06 11:49,2/18/09 8:45,59.3666667,18.1333333
785,785,1/20/09 8:58,Product1,Visa,James,Canada,12/24/08 17:51,2/18/09 9:42,53.55,-113.5
786,786,1/2/09 13:35,Product1,Visa,Alyssa,France,7/29/08 12:32,2/18/09 10:28,43.5833333,7.1166667000000015
787,787,1/9/09 15:03,Product1,Visa,Reto,United States,1/8/09 18:59,2/18/09 15:51,47.60639000000001,-122.33083
788,788,1/23/09 7:04,Product1,Amex,Joelle,United States,1/20/09 10:46,2/18/09 16:55,41.1175,-73.40833
789,789,1/17/09 10:14,Product1,Mastercard,Nicole,Canada,1/17/09 7:46,2/18/09 18:49,42.8333333,-80.3
790,790,1/19/09 16:16,Product1,Mastercard,Alexandria,United States,9/3/08 19:26,2/18/09 19:38,40.34083,-76.41167
791,791,1/20/09 13:54,Product1,Mastercard,Elisabeth,Australia,12/20/05 23:05,2/18/09 23:07,-27.4833333,153.2166667
792,792,1/23/09 21:35,Product1,Visa,Ann,Australia,4/21/07 19:33,2/18/09 23:12,-27.5,153.0166667
793,793,1/21/09 23:41,Product1,Visa,Olga,France,2/4/08 4:45,2/19/09 0:09,48.5833333,7.75
794,794,1/21/09 4:11,Product1,Visa,Courtney,Czech Republic,9/30/08 10:39,2/19/09 0:55,50.1333333,14.383333300000002
795,795,1/10/09 3:43,Product1,Visa,stacy,Germany,3/5/06 15:01,2/19/09 3:11,48.7666667,9.1833333
796,796,1/15/09 18:08,Product2,Amex,Monica,United States,1/12/09 17:16,2/19/09 3:19,40.03722,-75.34944
797,797,1/20/09 14:48,Product2,Visa,Michael,Sweden,12/21/08 11:49,2/19/09 5:22,58.6,16.1833333
798,798,1/21/09 11:56,Product1,Visa,Katrin,Switzerland,3/21/06 13:30,2/19/09 7:05,47.3333333,8.616666699999998
799,799,1/30/09 6:18,Product2,Mastercard,Louise,Switzerland,1/14/06 2:40,2/19/09 7:10,47.4166667,9.6
800,800,1/12/09 17:28,Product1,Amex,Alfredo A,United States,12/3/08 14:12,2/19/09 8:09,36.175,-115.13639
801,801,1/29/09 8:27,Product2,Visa,Kerry,Czech Republic,1/27/09 8:53,2/19/09 8:41,50.0833333,14.4666667
802,802,1/24/09 12:43,Product1,Visa,Saeko ,United States,2/2/08 16:37,2/19/09 10:28,41.25639,-74.36028
803,803,1/7/09 10:49,Product2,Visa,VIOLETA,United States,9/1/08 13:09,2/19/09 10:43,38.99056,-77.02639
804,804,1/11/09 17:06,Product1,Visa,Antje,United States,9/17/08 15:12,2/19/09 12:05,38.58167,-121.49333
805,805,1/30/09 6:17,Product1,Visa,janet,Ireland,1/30/09 3:02,2/19/09 12:48,51.9333333,-8.566666699999999
806,806,1/7/09 10:52,Product1,Visa,claire ,Ireland,1/7/09 9:42,2/19/09 14:32,52.5961111,-8.546944400000001
807,807,1/27/09 6:20,Product1,Mastercard,Nathalie,United States,6/1/06 12:04,2/19/09 16:52,38.81194,-77.63667
808,808,1/21/09 20:02,Product1,Mastercard,Daria,Cayman Isls,1/10/09 16:09,2/19/09 19:19,19.3,-81.3833333
809,809,1/4/09 16:23,Product1,Visa,Judith L.,United States,1/4/09 16:04,2/19/09 19:35,33.509170000000005,-111.89833
810,810,1/6/09 12:26,Product1,Visa,Audinet,United States,1/6/09 8:40,2/19/09 19:44,42.375,-71.10611
811,811,1/11/09 4:34,Product1,Visa,William,United Kingdom,4/26/06 10:12,2/19/09 21:38,51.6,-0.55
812,812,1/17/09 6:39,Product1,Diners,Tatjana and Martin,United Kingdom,1/12/08 7:00,2/19/09 23:30,52.46666670000001,-1.9166667
813,813,1/4/09 3:41,Product1,Mastercard,Scott,Netherlands,1/4/05 12:43,2/20/09 0:24,52.0833333,4.3
814,814,1/12/09 5:50,Product3,Mastercard,Brona,Netherlands,1/4/05 12:43,2/20/09 0:24,52.0833333,4.3
815,815,1/3/09 13:43,Product1,Mastercard,Andree,Ireland,10/22/06 14:59,2/20/09 3:18,52.21666670000001,-9.0
816,816,1/11/09 6:51,Product1,Visa,Aziz,Ukraine,1/11/09 0:00,2/20/09 3:46,50.5166667,30.25
817,817,1/17/09 6:23,Product1,Visa,Fernando,Italy,9/22/08 10:48,2/20/09 6:39,42.7666667,11.133333300000002
818,818,1/26/09 18:38,Product1,Visa,Jo,United States,10/26/08 4:24,2/20/09 8:09,26.01083,-80.14972
819,819,1/31/09 13:26,Product1,Visa,Joern,Canada,12/13/08 18:12,2/20/09 8:27,42.9333333,-80.2833333
820,820,1/21/09 2:20,Product2,Visa,Melissa,Switzerland,1/16/09 7:06,2/20/09 8:38,46.1833333,6.1333332999999985
821,821,1/18/09 13:25,Product1,Visa,Melissa,United States,1/15/09 11:57,2/20/09 10:08,41.40306,-72.45139
822,822,1/18/09 18:57,Product1,Mastercard,isabela,United States,12/31/08 8:16,2/20/09 11:34,38.96861,-77.34139
823,823,1/31/09 1:59,Product1,Visa,Nacole,Italy,4/11/05 2:40,2/20/09 11:41,45.46666670000001,9.2
824,824,1/25/09 16:08,Product1,Diners,Jennifer,Canada,1/24/09 20:12,2/20/09 12:47,49.25,-123.1333333
825,825,1/16/09 19:13,Product1,Diners,Mary,United States,12/26/08 9:28,2/20/09 13:54,34.07528,-84.29417
826,826,1/31/09 15:25,Product1,Visa,Lisa,United States,1/28/09 9:54,2/20/09 15:53,34.91583,-85.10916999999998
827,827,1/9/09 8:57,Product1,Diners,Debora ,United States,1/21/08 10:27,2/20/09 16:45,40.1478,-74.2133
828,828,1/4/09 22:18,Product2,Mastercard,Karoline ,Canada,11/27/08 16:06,2/20/09 21:45,49.8833333,-124.55
829,829,1/10/09 15:18,Product2,Mastercard,Jo ,United States,10/17/07 14:56,2/20/09 22:24,33.66028,-117.99833
830,830,1/16/09 19:47,Product1,Amex,Kristen,United States,1/13/09 20:49,2/20/09 23:09,37.22667,-121.97361
831,831,1/25/09 8:16,Product2,Visa,Astrid,Norway,4/22/07 2:19,2/20/09 23:22,59.9166667,10.75
832,832,1/25/09 8:48,Product1,Mastercard,Malinda,United Kingdom,4/5/08 13:20,2/21/09 1:36,51.75,-1.25
833,833,1/17/09 9:12,Product1,Amex,Sylvia,United States,12/26/06 14:23,2/21/09 4:50,38.80472,-77.04722
834,834,1/24/09 1:22,Product1,Visa,Jupiterlina Elika,Italy,10/19/04 2:38,2/21/09 6:04,41.9,12.483333300000002
835,835,1/27/09 15:09,Product1,Visa,Aniko,United States,1/15/09 12:50,2/21/09 7:37,43.55222,-87.96167
836,836,1/25/09 21:49,Product1,Mastercard,Petra,United States,1/24/09 1:35,2/21/09 9:26,37.775,-122.41833
837,837,1/24/09 8:51,Product1,Mastercard,Heather,Philippines,1/19/09 11:08,2/21/09 10:08,6.103611099999998,125.2163889
838,838,1/6/09 14:08,Product1,Mastercard,Kim,Belgium,12/18/08 7:04,2/21/09 10:49,50.8333333,4.3333333
839,839,1/17/09 14:06,Product1,Amex,Ruby,United States,11/28/04 18:58,2/21/09 13:03,41.20417,-73.7275
840,840,1/21/09 12:38,Product1,Visa,Novy ,Turkey,2/5/07 12:43,2/21/09 13:55,41.0186111,28.9647222
841,841,1/30/09 23:49,Product2,Visa,Stephanie,Netherlands,11/30/08 11:54,2/21/09 14:05,52.2333333,5.1833333
842,842,1/12/09 12:00,Product1,Mastercard,Tammy,United States,7/6/08 8:49,2/21/09 18:45,44.94611,-68.64444
843,843,1/29/09 21:40,Product1,Visa,Alessandra,Canada,6/17/08 19:23,2/21/09 20:32,49.25,-123.1333333
844,844,1/24/09 13:38,Product1,Mastercard,Cathy,United Kingdom,12/22/08 3:57,2/22/09 0:00,52.3833333,-2.25
845,845,1/25/09 13:50,Product2,Visa,Scott,Switzerland,1/25/09 10:09,2/22/09 3:33,46.5333333,6.6666667
846,846,1/12/09 13:41,Product1,Amex,dia,United Kingdom,8/19/07 15:23,2/22/09 3:51,51.35,-0.35
847,847,1/5/09 11:44,Product1,Visa,Lauren,Denmark,11/19/08 3:55,2/22/09 6:15,56.15,9.8166667
848,848,1/2/09 8:31,Product1,Visa,Line,Hungary,10/23/08 8:15,2/22/09 7:06,47.45,18.9666667
849,849,1/31/09 7:13,Product1,Amex,Sean,United Kingdom,1/3/08 14:59,2/22/09 7:12,51.52721,0.14559
850,850,1/20/09 2:17,Product1,Diners,Sarah,Dominican Republic,11/9/08 1:26,2/22/09 11:21,18.4666667,-69.9
851,851,1/25/09 20:15,Product1,Visa,Brian,United States,1/23/09 22:33,2/22/09 11:51,41.2219,-73.887
852,852,1/25/09 19:44,Product1,Mastercard,Lesa,Brazil,1/6/05 21:17,2/22/09 14:24,-19.6666667,-43.9166667
853,853,1/30/09 9:00,Product1,Mastercard,james,United States,7/4/07 21:35,2/22/09 15:58,36.16583,-86.78444
854,854,1/7/09 19:18,Product1,Mastercard,loudon,Canada,11/2/07 20:26,2/22/09 16:06,45.4166667,-75.7
855,855,1/4/09 10:18,Product1,Mastercard,Allison,United States,11/8/08 9:42,2/22/09 18:36,26.14167,-81.795
856,856,1/23/09 14:57,Product1,Mastercard,Surat,United States,7/29/08 12:00,2/22/09 18:48,40.5945,-74.6244
857,857,1/12/09 10:08,Product2,Mastercard,Judy,United States,5/31/08 12:03,2/22/09 18:58,38.895,-77.03667
858,858,1/19/09 4:22,Product1,Diners,brian,France,5/21/07 7:22,2/22/09 22:33,49.5,6.1666667
859,859,1/21/09 21:37,Product1,Visa,Rachel,China,1/21/09 6:24,2/23/09 1:36,22.25,112.78333329999998
860,860,1/25/09 4:34,Product1,Mastercard,Hilde,Netherlands,1/8/09 5:16,2/23/09 3:12,53.21666670000001,6.55
861,861,1/30/09 1:09,Product1,Mastercard,Tarja,Switzerland,11/30/08 4:39,2/23/09 3:56,46.3,7.05
862,862,1/26/09 15:16,Product1,Visa,Megan,United States,12/22/08 20:09,2/23/09 5:14,35.41056,-80.84306
863,863,1/15/09 15:56,Product2,Visa,Charmain,United States,1/2/08 10:51,2/23/09 6:24,39.69861,-86.46361
864,864,1/2/09 20:47,Product1,Visa,Katharina,United States,9/23/08 20:57,2/23/09 6:56,33.01444,-97.09667
865,865,1/25/09 9:36,Product1,Visa,Zaneta ,United States,1/24/09 10:36,2/23/09 6:58,42.68056,-83.13389000000002
866,866,1/20/09 20:09,Product1,Visa,Jeannette,United Arab Emirates,1/18/09 9:58,2/23/09 7:01,25.2522222,55.28
867,867,1/8/09 11:14,Product2,Visa,Liz,Switzerland,1/7/09 10:25,2/23/09 7:17,47.2833333,8.5333333
868,868,1/6/09 20:39,Product2,Mastercard,Christiane,Canada,1/6/09 9:44,2/23/09 8:55,49.1333333,-122.3
869,869,1/6/09 18:10,Product1,Visa,Cherie,United States,12/22/08 14:12,2/23/09 11:35,39.96111,-82.99889
870,870,1/11/09 6:46,Product2,Visa,Shiree,Ireland,8/25/07 5:48,2/23/09 11:56,53.3244444,-6.3972222
871,871,1/19/09 14:26,Product1,Mastercard,Tracey,Ireland,1/6/09 13:24,2/23/09 12:02,53.3263889,-6.2947222
872,872,1/31/09 6:14,Product1,Diners,Scott ,United States,6/27/08 4:15,2/23/09 13:36,40.99778,-72.29306
873,873,1/6/09 9:31,Product1,Visa,Frances,United States,1/4/09 3:18,2/23/09 15:39,32.71528,-117.15639
874,874,1/21/09 7:31,Product1,Mastercard,Beatrice,United States,3/25/08 13:23,2/23/09 16:29,39.74583,-75.54694
875,875,1/20/09 17:23,Product2,Visa,Jessica,Canada,1/20/08 18:01,2/23/09 19:35,43.6666667,-79.41666670000002
876,876,1/29/09 12:10,Product1,Amex,Alison,United States,11/1/07 21:25,2/23/09 21:58,47.61056,-122.19944
877,877,1/24/09 23:21,Product1,Visa,elaine,Thailand,1/24/09 22:47,2/24/09 1:12,7.8833332999999985,98.4
878,878,1/28/09 10:37,Product1,Visa,Chevonne,Greece,5/8/08 4:26,2/24/09 2:58,37.9833333,23.7333333
879,879,1/30/09 14:36,Product1,Visa,danielle,Switzerland,1/30/09 13:50,2/24/09 3:15,46.2,6.1666667
880,880,1/21/09 2:07,Product1,Mastercard,Caroline and Jonathan,United Kingdom,2/14/06 14:43,2/24/09 3:29,50.8333333,-0.7833333
